year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills
2021,정동진독립영화제,도와줘!,김지안,섹션3 상영,,코메디,"자취방에서 쫓겨나기 직전의 가난한 공시생 종수. 모든 것을 포기하려는 순간, 옆집 할머니 정애가 문을 두드린다. 치매끼가 살짝 있는 정애. 그녀를 도와주다가 종수는 정애의 집 비밀번호와 통장 잔고를 알게 되는데...",,25,2020,"곽민규,변중희",,"http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706458.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706459.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706460.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706457.jpg"
2021,부에노스아이레스 국제독립영화제,셀프-포트레이트 2020,이동우,International Official Competition,,"인물,사회","펑크 뮤지션의 기상천외한 활동상을 근접촬영한  노후 대책 없다 (2016) 의 이동우 감독이 종로 탑골공원에서 만난 노숙자를 주인공으로 두 번째 영화를 만들었다. 아침부터 취해서 이동우 감독에게 돈을 뜯어내는 걸로 첫 등장한 이 남자는 유치장을 제집처럼 들락거리며 브레송, 오즈, 하길종을 입에 올리는 수상쩍은 인물이다. 여러모로 대책 없어 보이는 그는  자화상 2000 이라는 단편영화로 베니스국제영화제와 클레르몽페랑단편영화제에 초청된 적이 있다 한다.  셀프-포트레이트 2020 은 기묘한 우정의 기록이다. 가난한 청년 영화감독이 20년 전 어느 유망한 청년감독에게 보내는 존중(오마주)의 영화이자 그가 실패한 자리에서 이동우 감독이 해낸 두 번째 작품이다. 두 명의 감독, 두 편의 영화, 그리고 더 없이 멋진 엔딩 크레딧. (강소원)",,168,2020,Lee Sang-yeol,https://ssl.pstatic.net/imgmovie/mdi/mit110/1984/198479_P05_120907.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704323.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704324.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704325.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704326.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704327.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/40/tn_DST704322.jpg"
2021,부산국제단편영화제,창문 너머에,강지숙,한국경쟁,,드라마,남자가 트럭에 딸을 태우고 가출한 베트남 아내를 찾으러 다닌다. 소녀는 아빠를 돕는 척 하지만 사실 엄마가 집에 돌아오지 않길 바란다.,,28,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194956_P01_135900.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/33/tn_DST715494.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/33/tn_DST715495.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/33/tn_DST715496.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/33/tn_DST715497.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/33/tn_DST715498.jpg"
2021,부산국제단편영화제,쥐뢰,홍연이,한국경쟁,한국경쟁 우수작품상,드라마,"한빈의 엄마가 집에 돌아오지 않은 지 한 달째, 집에서 쥐가 나오기 시작한다. 쥐는 부엌, 거실 등으로 점점 영역을 확장하며 집 안 곳곳을 돌아다니고, 한빈은 동생인 하나와 쥐를 피해 방에서 생활한다.​",,19,2020,"박효은,이지현",https://ssl.pstatic.net/imgmovie/mdi/mit110/1987/198711_P00_175345.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/37/tn_DST715895.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/37/tn_DST715896.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/37/tn_DST715897.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/37/tn_DST715898.jpg"
2021,부산국제단편영화제,혈연,왕희송,한국경쟁,한국경쟁 심사위원특별상,스릴러,함께 떠난 캠핑에서 좀비가 되어버린 아버지. 유일한 피난처인 차 안에 숨어 7일째 홀로 생존 중인 주희 앞에 갑자기 혜지가 나타난다.,,29,2020,"고승주,고현지,정연",https://ssl.pstatic.net/imgmovie/mdi/mit110/1948/194874_P01_175144.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/54/74/tn_DST696248.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/74/tn_DST696249.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/74/tn_DST696250.jpg"
2021,부산국제단편영화제,디스크조각모음,황보새별,코리아 쇼츠 - 예외적 관점,,"공포,판타지","Defragmentation(디스크 조각모음)이라는 디지털 프로세스에 은유적으로 인간의 사고 과정을 대입하여 양가성이라는 모순된 심리를 표현하고자 한다. 작품설명: Defragmentation(디스크 조각모음)이란, 삭제와 기록의 반복으로 조각난 볼륨(하드디스크나 저장장치)을 효율적으로 작동시키기 위해서 조각난 단편들을 재배열하여 단편화의 양을 감소시키는 프로세스로서, 성능을 향상시키는 시스템이다. 본 작품에서는 위와 같은 Defragmentation의 프로세스를 내러티브 구조에 대입하여, 3개의 에피소드를 재배열한다. 각 에피소드의 내러티브 단위는 고유의 컬러 값으로 구별되어 컬러 값에 따리 지워지고 재조립된다. 각 에피소드의 메인 캐릭터의 시점에서 볼 때, 지워지는 내러티브 단위들은 ‘견딜 수 없는 괴로운 것들’ 이다. 지워지지 않은 단위의 이야기들은 지워진 단위의 빈자리를 채우며 재정립되고, 지워진 그 것들은 애초에 존재하지 않았던 것처럼 보여진다.",12세관람가,14,2014,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1251/125106_P00_161107.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/51/42/tn_DST655019.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/42/tn_DST655020.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/42/tn_DST655021.jpg"
2021,부산국제단편영화제,얼룩,박덕진,부산 IN,,드라마,"할머니가 집을 비운 동안 자폐를 가진 동석은 할아버지와 단둘이 시간을 보낸다. 자상한 할머니와는 달리 할아버지는 동석을 성가시게 생각한다. 할아버지가 잠든 사이 동석은 혼자 밖으로 나가고, 해가 저물고 나서야 잠에서 깬 할아버지는 동석을 찾기 시작한다. 부산아시아영화학교의 워크숍을 통해 만들어진 이 영화는, 우리 사회가 가진 장애인에 대한 불편한 시선과 편견에 대해 이야기하며 정해진 틀에서 벗어나 인물과 세상을 바라보기를 권한다. 타인에 의해 동석에게 묻은 ‘얼룩’은 그들에 의해서만 지워질 수 있을 것이다. [제38회 부산국제단편영화제]",,14,2020,"윤석이,허준기,양귀례",https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203760_P01_161702.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/42/tn_DST736665.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/42/tn_DST736666.jpg"
2021,부산국제단편영화제,끝달,윤상준,한국경쟁,,드라마,7년의 연애 끝에 예은은 도윤에게 이별을 통보한다. 그러자 도윤은 터무니없는 달리기 내기를 제안한다. 도윤은 이별하기 싫어 죽겠다.,,19,2019,"김우겸,신기환",https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203744_P01_110457.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688068.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688079.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688080.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688081.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688082.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/98/tn_DST688083.jpg"
2021,부산국제단편영화제,수리불가,장현호,한국경쟁,,드라마,"투쟁끝에 복직에서 성공한 에어컨기사 동수가, 이별한 가족집의 에어컨을 고쳐주기 위해 건물에 매달리는 이야기",,23,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203743_P01_110915.jpg,
2021,부산국제단편영화제,히치하이커,윤재호,코리아 쇼츠 - 분단 연대기,,드라마,"늦은 밤, 인적이 드문 도로변에서 정체 불명의 중년 남자가 히치하이킹을 시도한다. 아무도 태워 주지 않자 그는 다짜고짜 어느 봉고차 앞에 멈춰 선다. 중년 남자는 봉고차에 무작정 올라타선 운전수에게 술을 마시자고 한다.",,20,2016,"이태규,홍승일,강석철",https://ssl.pstatic.net/imgmovie/mdi/mit110/1501/150110_P01_154127.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/54/40/tn_DST692603.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/40/tn_DST692604.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/40/tn_DST692605.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/40/tn_DST692602.jpg"
2021,부산국제단편영화제,꼬리,김후중,코리아 쇼츠 - 분단 연대기,,드라마,"종학은 20년간, 탈북자 상담을 담당하는 국정원 공무원이자 남파 간첩으로 성실하게 살아왔다. 그는 결혼도 하지 않고 친구들과 어울리지도 않으며 첩보 업무에 매진한다. 그러나 그동안 꼼꼼히 작성했던 보고서들이 창고에 방치된 채, 단 한 건도 북으로 보내지지 않았다는 사실에 충격을 받는다. 그가 괴로운 것은 배신당한 신념 때문이 아니라 지금껏 해왔던 업무들이 결국 그 무엇도 바꾸지 못했기 때문이다. 그는 20년 동안 조국과 자신을 이어줬다고 믿었던 그 보고서들은 소리 없는 메아리에 불과했다. 덕분에 연좌제로 사살당해야만 했던 많은 이들이 살 수 있었다는 이야기는 귀에 들어오지 않는다. 지금 그를 짓누르는 건, 전에 없던 고립감과 잃어버린 존재의 이유이다. (DIAFF 김경태)",,28,2018,"이원종,최희승,김종구",https://ssl.pstatic.net/imgmovie/mdi/mit110/1751/175117_P01_163613.png,"http://file.koreafilm.or.kr/thm/01/copy/00/49/23/tn_DSKT297952.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/23/tn_DSKT297953.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/23/tn_DSKT297954.jpg"
2021,부산국제단편영화제,언팟,박희은,한국경쟁,,드라마,"78세 노모(老母) 경자는 내일이면 요양원에 들어가야 한다. 그런 경자를 위해 엄마의 살림을 정리하던 큰 딸 스텔라는 말라빠진 작은 화분을 발견한다. 그 화분을 버리려 하는 스텔라. 하지만 경자는 그 나무가 살아있다며 버리지 못하게 한다. 한편, 작은 딸 지니는 엄마의 마지막 모습을 보러 타주에서 온다. 엄마와 함께 바닷가를 가는 중에 엄마의 치매가 심각해졌음을 알게 되며 충격받는 지니. 그리고 그날 저녁 경자와 지니는 스텔라 식구들과 마지막 저녁식사를 함께 한다.",,26,2020,"연종옥,박그리나,최빈야",https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194958_P01_141113.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/99/tn_DST710661.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/99/tn_DST710662.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/99/tn_DST710663.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/99/tn_DST710664.jpg"
2021,부산국제단편영화제,기사선생,김서윤,코리아 쇼츠 - 분단 연대기,,"드라마,반공/분단",개성공단으로 식자재를 배달하는 성민은 북한 여직원 숙희가 듣고 싶어 하는 남한노래를 mp3에 담아 북으로 향한다.,전체관람가,24,2018,"배유람,유혜리,이한위",https://ssl.pstatic.net/imgmovie/mdi/mit110/1811/181100_P01_152044.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSKT301308.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSKT301309.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSKT301310.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSKT301311.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/92/tn_DSKT301312.jpg"
2021,부산국제단편영화제,아마 늦은 여름이었을 거야,김소형,한국경쟁,,"드라마,멜로/로맨스,가족,코메디","올해로 환갑을 맞은 정연은 일본에서 결혼해 살고 있는 딸을 만나러 일본에 간다. 마중 나오겠다던 딸은 없고, 자신의 손녀라는 어린 소녀, 우에쿠사 안이 정연을 기다린다.",,26,2019,"김자영,카나이 타마키",https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194951_P01_102221.png,"http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690629.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690630.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690631.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690632.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690633.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690634.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/22/tn_DST690635.jpg"
2021,부산국제단편영화제,크리스마스 선물,김성규,한국경쟁,,"드라마,스릴러",크리스마스이브. 차가운 도심의 어느 광장. 늙은 걸인과 택시 기사 그리고 젊은 감독 지망생이 서로를 알지 못한 채 스쳐 지나간다. 그리고 그들은 지난한 하루의 끝에서 운명적으로 다시 조우하게 된다.,,23,2019,Lee Gyuhak,https://ssl.pstatic.net/imgmovie/mdi/mit110/2037/203742_P01_111308.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/43/tn_DST716501.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/43/tn_DST716500.jpg"
2021,부산국제단편영화제,은서,박준호,코리아 쇼츠 - 분단 연대기,,드라마,"북한 함흥 출신의 은서는 열일곱 살 때 혼자 남한에 왔다. 그로부터 20년이 흘렀다. 은서 곁에는 사랑하는 남편과 딸 현지가 있다. 어느 날 은서는 엄마가 한국에 왔다는 소식을 듣는다. 엄마와의 재회의 기쁨도 잠시, 은서는 혼란스럽다. 남편의 가족, 딸 현지의 친구들과 그 부모들이 자신을 어떻게 볼까. 자꾸 신경이 쓰인다. 은서는 북한에 있는 가족을 그리워하면서도 북한에서 왔다는 사실이 남한에서 낙인이 될까 불편하고 두려운 것이다. 은서의 우려와 두려움이 비단 그녀의 마음의 문제만은 아닐 것이다. “북한에서 온 걸 왜 숨겼느냐”, “북한 사람이 아닌 줄 알았다”, “현지도 가만 보면 북한 애 같다”는 주변의 말을 곱씹어보게 한다.  은서 는 한국예술종합학교 예술전문사에서 공부한 박준호 감독의 졸업 작품이다.",전체관람가,29,2019,"김진이,김미경,김율호",https://ssl.pstatic.net/imgmovie/mdi/mit110/1857/185776_P02_153159.png,"http://file.koreafilm.or.kr/thm/01/copy/00/53/89/tn_DST687196.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/89/tn_DST687197.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/89/tn_DST687198.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/89/tn_DST687199.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/89/tn_DST687200.jpg"
2021,부산국제단편영화제,갓스피드,박세영,한국경쟁,,"드라마,액션",매일 아침. 다른 동선을 따라 같은 사람들이 다른 물품을 전달한다. 이들은 검은개 조직의 하수인들이다. 오늘은 검은개 조직의 두목이 돌아오는 날이다. 부하들은 그를 위해 특별한 선물을 준비한다. 배를 타고 도시에 밀수된 포장물은 비밀리에 여러 사람의 손을 거쳐 목적지를 향해 나아간다. 한 사람이 실수를 저지르고 선물은 점점 망가지기 시작한다.,,27,2020,"고대영,김오키,양윤화",,"http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728875.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728876.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728877.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728878.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728879.jpg"
2021,메칼 국제단편영화제,유령들,박지연,Oblique Animation,,판타지,삶의 권태에 빠지고 그들은 유령이 되었다. 까마귀가 그들을 노린다.,,10,2019,"정연주,장형윤",https://ssl.pstatic.net/imgmovie/mdi/mit110/1946/194605_P01_153035.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706694.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706695.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706696.jpg"
2021,레지오국제단편영화제,세이레,박강,,,"드라마,미스터리,공포","아기가 태어나고 삼칠일. 아기 아빠가 장례식장에 다녀온 후, 아기가 아프기 시작한다.",,27,2020,"이한주,한해인,박예영",https://ssl.pstatic.net/imgmovie/mdi/mit110/2100/210035_P04_100357.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/32/tn_DST715325.jpg
2021,KT 올레 TV 신진감독독립영화제,조의(JOY),권용재,,대상,기타,,,,,,,
2021,LA독립단편영화제,죽고 싶은 날에 한하여,김묘욱,Bronze Awards: September 2021,음악상,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2104/210486_P03_173204.JPEG,
